customer_id,total_spent,n_orders,n_items,avg_order_value,first_purchase,last_purchase,days_active,segment
14984,202.37,2,58,5.188974358974359,2006-12-20T11:11:04Z,2020-11-20T11:14:28Z,5084.002361111111,Low Value
14985,292.01,2,256,3.5181927710843373,2020-05-25T11:14:29Z,2020-12-16T10:19:51Z,204.96206018518518,Low Value
14987,326.4,2,128,81.6,2012-09-20T10:12:13Z,2020-11-24T11:09:59Z,2987.040115740741,Low Value
14988,334.54,1,141,8.3635,2005-12-20T11:12:05Z,2005-12-20T11:12:05Z,0,Low Value
14995,231.98000000000002,2,102,3.8663333333333334,2003-04-20T11:13:14Z,2011-01-20T11:11:39Z,2831.998900462963,Low Value
14997,546.1999999999999,3,1120,21.007692307692306,2009-12-20T11:13:34Z,2020-10-24T11:13:28Z,3960.9999305555557,Regular
14998,414.87,2,258,5.606351351351352,2004-12-20T11:16:28Z,2020-06-22T11:17:30Z,5663.000717592593,Regular
15000,490.52,1,218,6.37038961038961,2020-10-23T11:11:42Z,2020-10-23T11:11:42Z,0,Regular
15002,1641.76,4,862,14.276173913043479,2001-05-20T11:10:51Z,2020-08-16T11:10:44Z,7027.999918981482,High Value
15004,1220.77,1,623,7.927077922077922,2020-07-15T11:14:05Z,2020-07-15T11:14:05Z,0,Regular
15005,6295.37,28,4230,5.661303956834533,2001-09-20T11:14:12Z,2020-12-15T10:13:24Z,7025.957777777778,VIP
15006,480.38,1,286,3.639242424242424,2020-10-19T11:15:08Z,2020-10-19T11:15:08Z,0,Regular
15007,156.91,1,69,13.075833333333334,2007-03-20T11:16:00Z,2007-03-20T11:16:00Z,0,Low Value
15009,1259.43,3,639,6.996833333333333,2020-11-14T11:17:40Z,2020-11-27T11:13:35Z,12.997164351851852,Regular
15010,308.94,1,184,15.447000000000001,2011-04-20T11:12:42Z,2011-04-20T11:12:42Z,0,Low Value
15012,405.04,2,225,3.32,2012-01-20T10:12:49Z,2020-10-17T11:12:22Z,3193.0413541666667,Regular
15014,257.67,2,149,7.8081818181818186,2020-06-16T11:19:40Z,2020-10-27T11:20:07Z,133.0003125,Low Value
15016,170.04,1,76,8.502,2020-06-20T11:12:06Z,2020-06-20T11:12:06Z,0,Low Value
15017,125.58,1,63,6.279,2011-06-20T11:10:33Z,2011-06-20T11:10:33Z,0,Low Value
15018,496.21000000000004,3,189,16.006774193548388,2004-01-20T11:09:56Z,2012-07-20T10:10:47Z,3103.958923611111,Regular
15019,252.81,1,150,3.8304545454545456,2020-03-18T11:12:35Z,2020-03-18T11:12:35Z,0,Low Value
15021,1871.77,9,819,4.215698198198198,2005-05-20T11:12:22Z,2020-11-13T11:12:31Z,5656.0001041666665,High Value
15022,852.39,4,527,7.044545454545455,2020-10-23T11:15:47Z,2020-11-28T11:12:35Z,35.99777777777778,Regular
15023,6720.41,11,2827,12.152640144665462,2003-08-20T11:13:54Z,2020-10-31T11:17:13Z,6282.002303240741,VIP
15024,1636.43,10,902,10.765986842105264,2008-02-20T11:13:09Z,2020-11-30T11:12:06Z,4666.999270833333,High Value
15025,361.96,1,184,5.402388059701493,2011-06-20T11:15:20Z,2011-06-20T11:15:20Z,0,Regular
15026,469,3,285,7.688524590163935,2003-07-20T11:13:45Z,2020-09-20T11:13:52Z,6272.000081018518,Regular
15027,1066.15,4,565,30.46142857142857,2005-04-20T11:15:25Z,2020-06-24T11:14:33Z,5543.999398148148,Regular
15028,627.13,4,459,13.065208333333333,2012-01-20T11:14:06Z,2020-10-28T11:11:41Z,3203.9983217592594,Regular
15030,518.28,2,372,74.04,2020-03-16T11:15:34Z,2020-09-29T11:10:50Z,196.99671296296296,Regular
15031,653.19,4,400,5.938090909090909,2003-02-20T11:14:46Z,2020-08-21T11:15:35Z,6392.000567129629,Regular
15032,4959.1,3,2968,95.36730769230769,2012-08-20T10:12:57Z,2020-03-28T11:15:03Z,2777.043125,VIP
15033,2557.18,10,1672,5.104151696606786,2007-03-20T11:12:52Z,2020-11-14T11:13:12Z,4988.000231481482,High Value
15034,4274.16,8,2413,10.959384615384616,2001-05-20T11:15:57Z,2020-12-21T10:09:47Z,7154.954050925926,VIP
15035,252.73000000000002,1,245,9.36037037037037,2009-11-20T11:11:08Z,2009-11-20T11:11:08Z,0,Low Value
15036,429.56,3,316,3.6097478991596637,2020-06-13T11:12:19Z,2020-09-28T11:15:42Z,107.00234953703703,Regular
15038,685.74,6,212,5.48592,2004-10-20T11:11:45Z,2012-05-20T10:10:54Z,2768.9577430555555,Regular
15039,19766.59,47,9131,13.38293161814489,2001-04-20T11:12:58Z,2020-12-14T10:11:48Z,7177.9575231481485,VIP
15041,179.93,1,103,2.726212121212121,2020-06-22T11:16:16Z,2020-06-22T11:16:16Z,0,Low Value
15042,135.93,1,30,27.186,2020-05-24T11:16:25Z,2020-05-24T11:16:25Z,0,Low Value
15043,537,1,300,179,2011-08-20T11:14:26Z,2011-08-20T11:14:26Z,0,Regular
15044,7634.7300000000005,17,2785,17.195337837837837,2001-10-20T11:15:18Z,2020-12-22T10:12:44Z,7002.9565509259255,VIP
15045,735.66,2,114,61.305,2007-11-20T11:11:33Z,2020-03-27T11:11:44Z,4511.000127314815,Regular
15046,5090.42,15,3372,25.32547263681592,2001-05-20T11:15:30Z,2020-11-30T11:15:50Z,7134.000231481482,VIP
15047,343.62,1,222,15.61909090909091,2020-03-15T11:10:49Z,2020-03-15T11:10:49Z,0,Low Value
15048,381,4,192,4.053191489361702,2005-03-20T11:11:40Z,2020-08-15T11:10:02Z,5626.998865740741,Regular
15049,121.17,1,63,40.39,2003-11-20T11:12:13Z,2003-11-20T11:12:13Z,0,Low Value
15050,1737.69,3,1216,22.86434210526316,2020-09-29T11:13:22Z,2020-11-14T11:16:17Z,46.00202546296296,High Value
15051,1383.36,3,1010,9.741971830985916,2007-12-20T11:15:29Z,2020-11-16T11:15:38Z,4715.0001041666665,High Value
15052,207.73000000000002,1,79,7.418928571428571,2020-01-24T11:15:52Z,2020-01-24T11:15:52Z,0,Low Value
15053,693.95,3,984,10.057246376811595,2003-03-20T11:12:06Z,2012-05-20T11:12:08Z,3349.000023148148,Regular
15054,302.1,2,198,2.65,2020-10-30T11:14:33Z,2020-11-27T11:15:02Z,28.00033564814815,Low Value
15057,1489.5,2,668,59.58,2003-09-20T11:15:17Z,2020-01-28T11:09:09Z,5973.995740740741,High Value
15058,2102.54,11,1054,7.904285714285715,2004-10-20T11:13:21Z,2020-11-14T11:14:57Z,5869.001111111111,High Value
15059,1337.72,9,604,5.644388185654009,2001-09-20T11:11:54Z,2020-10-30T11:11:35Z,6979.999780092593,Regular
15060,294.25,4,257,2.5586956521739133,2012-01-20T11:13:47Z,2020-11-30T11:14:21Z,3237.0003935185186,Low Value
15061,54534.14,48,28920,135.32044665012407,2001-10-20T11:14:58Z,2020-12-15T10:12:08Z,6995.956365740741,VIP
15062,987.86,4,763,17.330877192982456,2005-06-20T11:10:19Z,2020-12-15T10:15:37Z,5656.962013888889,Regular
15063,370.79999999999995,1,56,74.16,2005-10-20T11:13:25Z,2005-10-20T11:13:25Z,0,Regular
15065,3158.13,4,1383,20.375032258064515,2011-02-20T11:09:45Z,2020-06-28T11:11:44Z,3416.001377314815,High Value
15066,893.59,1,317,21.275952380952383,2020-10-17T11:13:25Z,2020-10-17T11:13:25Z,0,Regular
15067,1744.76,3,954,21.277560975609756,2003-02-20T11:12:10Z,2020-09-22T11:13:20Z,6424.000810185185,High Value
15068,553.36,2,364,5.320769230769231,2020-03-28T11:14:27Z,2020-10-24T11:14:47Z,210.00023148148148,Regular
15069,1109.53,1,520,15.850428571428571,2020-06-13T11:14:16Z,2020-06-13T11:14:16Z,0,Regular
15070,106.2,1,36,106.2,2012-02-20T10:11:23Z,2012-02-20T10:11:23Z,0,Low Value
15071,982.07,2,269,37.77192307692308,2003-09-20T11:10:19Z,2009-07-20T11:11:43Z,2130.000972222222,Regular
15073,1043.41,3,491,19.322407407407407,2006-06-20T11:09:59Z,2020-11-30T11:10:44Z,5277.000520833333,Regular
15074,735.67,1,431,17.94317073170732,2020-08-26T11:14:45Z,2020-08-26T11:14:45Z,0,Regular
15075,773.03,1,447,28.63074074074074,2020-09-23T11:12:27Z,2020-09-23T11:12:27Z,0,Regular
15076,880.85,1,571,17.976530612244897,2020-06-20T11:08:23Z,2020-06-20T11:08:23Z,0,Regular
15078,9743.11,32,5105,22.14343181818182,2006-02-20T11:10:00Z,2020-12-20T10:12:06Z,5416.959791666667,VIP
15079,895.61,4,389,19.055531914893617,2005-11-20T11:12:44Z,2020-01-28T11:13:54Z,5182.000810185185,Regular
15081,504.8,5,190,15.296969696969697,2010-05-20T11:11:16Z,2020-11-17T11:17:08Z,3834.004074074074,Regular
15083,88.2,1,38,17.64,2020-03-28T11:12:18Z,2020-03-28T11:12:18Z,0,Low Value
15087,306.94,1,470,20.462666666666667,2003-03-20T11:10:34Z,2003-03-20T11:10:34Z,0,Low Value
15088,1160.07,2,460,20.352105263157895,2010-03-20T11:14:05Z,2020-11-18T11:13:14Z,3895.999409722222,Regular
15089,2420.84,6,1359,16.69544827586207,2008-03-20T11:14:14Z,2020-11-29T11:16:31Z,4637.001585648148,High Value
15090,381.32,1,208,16.57913043478261,2002-04-20T11:14:03Z,2002-04-20T11:14:03Z,0,Regular
15091,480.71,1,346,16.023666666666667,2010-03-20T11:12:47Z,2010-03-20T11:12:47Z,0,Regular
15092,457.81,2,135,17.608076923076922,2003-01-20T11:12:24Z,2005-08-20T11:14:10Z,943.0012268518518,Regular
15093,4597.02,6,3760,42.565,2001-05-20T11:13:37Z,2020-11-21T11:13:09Z,7124.999675925926,VIP
15095,1370.6,4,1079,29.161702127659574,2020-05-20T11:14:27Z,2020-08-28T11:12:01Z,99.99831018518519,High Value
15096,219.39000000000001,1,120,19.944545454545455,2020-10-28T11:10:27Z,2020-10-28T11:10:27Z,0,Low Value
15097,248.08,1,170,9.9232,2012-05-20T11:14:03Z,2012-05-20T11:14:03Z,0,Low Value
15098,39916.5,3,121,13305.5,2006-10-20T11:15:22Z,2006-10-20T11:15:33Z,1.273148148148148e-4,VIP
15099,410.48,1,343,17.84695652173913,2020-09-16T11:13:13Z,2020-09-16T11:13:13Z,0,Regular
15100,876,3,80,292,2001-10-20T11:10:35Z,2012-08-20T10:12:09Z,3956.959421296296,Regular
15101,317.53,2,241,39.69125,2012-01-20T11:10:18Z,2020-12-15T10:12:54Z,3251.960138888889,Low Value
15103,703.36,2,329,20.096,2011-08-20T11:14:53Z,2020-09-14T11:13:54Z,3312.9993171296296,Regular
15104,993.54,2,635,14.828955223880596,2003-02-20T11:14:16Z,2020-05-27T11:12:29Z,6305.998761574074,Regular
15105,2298.93,7,1211,22.761683168316832,2010-03-20T11:15:32Z,2020-11-21T11:16:54Z,3899.000949074074,High Value
15106,1422.52,5,1181,14.2252,2005-12-20T11:08:41Z,2020-11-22T11:09:16Z,5451.000405092593,High Value
15107,319.5,6,169,19.96875,2001-09-20T11:15:18Z,2020-12-14T10:14:50Z,7024.95800925926,Low Value
15108,1300.25,4,499,21.670833333333334,2006-05-20T11:12:51Z,2020-07-21T11:10:24Z,5175.998298611111,Regular
15109,484.95,1,131,17.319642857142856,2004-08-20T11:09:58Z,2004-08-20T11:09:58Z,0,Regular
15110,996.1,4,246,28.46,2008-05-20T11:09:25Z,2020-11-16T11:11:16Z,4563.001284722222,Regular
15111,1567.48,3,710,18.660476190476192,2010-04-20T11:08:56Z,2012-02-20T10:11:45Z,670.9602893518519,High Value
15113,3509.43,3,2344,36.179690721649486,2020-10-16T11:15:27Z,2020-11-30T11:08:23Z,44.99509259259259,High Value
15114,2760.56,10,3096,14.012994923857867,2002-11-20T11:08:45Z,2020-09-29T11:18:53Z,6523.007037037037,High Value
15115,340.11,1,157,16.195714285714285,2020-11-21T11:14:59Z,2020-11-21T11:14:59Z,0,Low Value
15116,1352.75,4,648,30.061111111111114,2020-05-19T11:08:50Z,2020-11-22T11:12:25Z,187.00248842592592,High Value
15117,1551.78,5,1948,19.64278481012658,2005-08-20T11:12:38Z,2020-11-25T11:08:12Z,5575.996921296296,High Value
15118,244.8,1,1440,244.8,2020-07-28T11:14:54Z,2020-07-28T11:14:54Z,0,Low Value
15119,266.40000000000003,1,88,19.02857142857143,2004-08-20T11:09:08Z,2004-08-20T11:09:08Z,0,Low Value
15120,358.82,1,296,17.086666666666666,2020-07-29T11:09:48Z,2020-07-29T11:09:48Z,0,Regular
15121,457.72,2,199,16.347142857142856,2020-02-24T11:12:41Z,2020-10-20T11:14:51Z,239.00150462962964,Regular
15122,1633.78,3,800,19.924146341463416,2020-02-15T11:09:59Z,2020-08-17T11:16:48Z,184.0047337962963,High Value
15123,2199.31,2,1195,20.748207547169812,2012-02-20T11:13:12Z,2020-05-17T11:14:57Z,3009.0012152777776,High Value
15124,184.19,2,233,12.279333333333334,2006-01-20T11:09:06Z,2020-11-17T11:10:09Z,5415.000729166667,Low Value
15125,11528.48,15,6193,90.77543307086614,2010-10-20T11:10:07Z,2020-11-14T11:13:57Z,3678.002662037037,VIP
15127,406.53,1,251,25.408125,2010-05-20T11:10:30Z,2010-05-20T11:10:30Z,0,Regular
15128,1471,4,1343,14.42156862745098,2005-04-20T11:12:32Z,2020-06-24T11:11:39Z,5543.999386574074,High Value
15129,3447.4,11,1794,41.04047619047619,2005-05-20T11:08:32Z,2020-10-20T11:14:40Z,5632.004259259259,High Value
15130,330.11,1,197,15.005,2020-06-23T11:10:15Z,2020-06-23T11:10:15Z,0,Low Value
15132,977.9300000000001,5,679,18.806346153846153,2020-03-22T11:12:02Z,2020-11-21T11:17:10Z,244.0035648148148,Regular
15133,982.42,3,680,33.87655172413793,2002-11-20T11:10:38Z,2020-03-27T11:10:56Z,6337.000208333333,Regular
15134,1387.99,8,887,19.01356164383562,2005-10-20T11:13:18Z,2020-11-25T11:08:55Z,5514.996956018518,High Value
15135,139.05,1,43,15.45,2020-04-14T11:19:16Z,2020-04-14T11:19:16Z,0,Low Value
15136,1286.7,4,776,18.92205882352941,2009-04-20T11:16:05Z,2020-11-17T11:16:35Z,4229.000347222222,Regular
15139,178.96,2,208,13.766153846153847,2001-07-20T11:12:44Z,2020-04-14T11:11:39Z,6842.999247685185,Low Value
15140,2354.25,7,1572,29.428125,2020-03-20T11:14:37Z,2020-10-18T11:14:07Z,211.99965277777778,High Value
15142,498.74,1,365,19.182307692307692,2020-10-24T11:12:51Z,2020-10-24T11:12:51Z,0,Regular
15143,259.45,1,150,18.53214285714286,2020-04-28T11:12:03Z,2020-04-28T11:12:03Z,0,Low Value
15144,6580.44,17,3050,30.324608294930876,2005-04-20T11:13:36Z,2020-11-15T11:08:32Z,5687.996481481481,VIP
15145,1194.73,4,756,17.831791044776118,2004-05-20T11:15:20Z,2020-10-27T11:12:33Z,6003.99806712963,Regular
15146,1327.16,2,1473,14.584175824175825,2020-02-21T11:13:07Z,2020-06-28T11:12:09Z,127.99932870370371,Regular
15147,623.5,1,366,22.267857142857142,2020-04-13T11:15:57Z,2020-04-13T11:15:57Z,0,Regular
15148,301.29,1,187,15.0645,2020-11-29T11:08:21Z,2020-11-29T11:08:21Z,0,Low Value
15149,520.8000000000001,1,128,22.643478260869568,2020-07-29T11:10:58Z,2020-07-29T11:10:58Z,0,Regular
15150,5291.33,10,3642,15.517096774193549,2006-06-20T11:12:51Z,2020-11-22T11:12:52Z,5269.000011574074,VIP
15152,4745.69,13,2704,17.511771217712177,2006-05-20T11:15:36Z,2020-11-30T11:12:32Z,5307.99787037037,VIP
15153,329.25,1,198,14.965909090909092,2011-08-20T11:17:09Z,2011-08-20T11:17:09Z,0,Low Value
15154,254.28,1,89,3.581408450704225,2020-09-25T11:16:05Z,2020-09-25T11:16:05Z,0,Low Value
15156,961.49,3,597,17.481636363636362,2011-06-20T11:12:41Z,2012-08-20T11:18:22Z,427.00394675925924,Regular
15157,1936.07,3,2392,15.48856,2007-08-20T11:13:26Z,2020-12-16T10:13:44Z,4866.958541666667,High Value
15158,401.40000000000003,1,198,57.34285714285714,2020-10-25T11:13:53Z,2020-10-25T11:13:53Z,0,Regular
15159,18641.010000000002,30,11441,26.254943661971833,2005-09-20T11:11:26Z,2020-12-13T10:15:45Z,5562.961331018519,VIP
15160,158.16,1,84,39.54,2020-12-17T10:14:15Z,2020-12-17T10:14:15Z,0,Low Value
15163,304.47,2,186,10.498965517241379,2020-05-31T11:15:22Z,2020-11-21T11:13:10Z,173.99847222222223,Low Value
15164,824.58,3,351,8.164158415841584,2001-04-20T11:14:21Z,2020-05-15T11:13:14Z,6964.999224537037,Regular
15165,487.75,1,160,18.064814814814817,2012-01-20T10:14:03Z,2012-01-20T10:14:03Z,0,Regular
15167,158.8,1,65,4.0717948717948715,2020-01-23T11:12:41Z,2020-01-23T11:12:41Z,0,Low Value
15168,106.56,1,52,21.312,2020-11-14T11:11:26Z,2020-11-14T11:11:26Z,0,Low Value
15171,1289.5,1,290,257.9,2001-12-20T11:15:36Z,2001-12-20T11:15:36Z,0,Regular
15172,1624.05,5,1611,14.764090909090909,2012-01-20T11:11:51Z,2020-09-30T11:13:15Z,3176.000972222222,High Value
15174,135.75,1,145,12.340909090909092,2020-01-21T11:09:06Z,2020-01-21T11:09:06Z,0,Low Value
15175,224.14,1,454,9.745217391304347,2020-09-29T11:11:31Z,2020-09-29T11:11:31Z,0,Low Value
15178,40.5,1,30,13.5,2020-03-24T11:15:12Z,2020-03-24T11:15:12Z,0,Low Value
15179,2206.95,5,1938,23.730645161290322,2004-01-20T11:14:19Z,2020-11-21T11:12:53Z,6149.99900462963,High Value
15180,87.5,1,36,14.583333333333334,2012-07-20T10:14:57Z,2012-07-20T10:14:57Z,0,Low Value
15181,689.4799999999999,3,544,43.092499999999994,2010-04-20T11:13:58Z,2020-06-17T11:13:57Z,3710.999988425926,Regular
15182,622.85,2,253,21.477586206896554,2007-08-20T11:13:37Z,2020-03-16T11:12:42Z,4591.999363425926,Regular
15184,402.2,2,199,6.487096774193549,2006-02-20T11:12:06Z,2011-10-20T11:13:41Z,2068.001099537037,Regular
15185,310.62,1,666,14.791428571428572,2020-09-30T11:14:06Z,2020-09-30T11:14:06Z,0,Low Value
15186,411.41,2,215,21.653157894736843,2020-06-24T11:14:54Z,2020-11-25T11:14:58Z,154.0000462962963,Regular
15187,4777.18,16,1887,52.496483516483515,2005-11-20T11:13:49Z,2020-11-24T11:13:28Z,5482.999756944444,VIP
15189,16225.39,41,6149,76.53485849056604,2001-11-20T11:12:29Z,2020-11-29T11:14:57Z,6949.001712962963,VIP
15192,1044.32,3,918,20.47686274509804,2006-01-20T11:15:47Z,2012-09-20T10:14:56Z,2434.9577430555555,Regular
15193,499.32,1,144,26.28,2010-10-20T11:08:23Z,2010-10-20T11:08:23Z,0,Regular
15194,7616.53,15,5703,24.569451612903226,2001-07-20T11:10:29Z,2020-12-16T10:13:15Z,7088.96025462963,VIP
15195,3861,1,1404,3861,2012-07-20T11:12:20Z,2012-07-20T11:12:20Z,0,VIP
15197,1079.6100000000001,3,469,33.737812500000004,2004-01-20T11:11:50Z,2020-12-16T10:18:01Z,6174.962627314815,Regular
15198,193.64000000000001,2,120,19.364,2008-07-20T11:15:16Z,2009-08-20T11:14:42Z,395.99960648148146,Low Value
15199,1268.7,4,396,97.59230769230768,2002-04-20T11:14:04Z,2020-04-18T11:12:45Z,6572.999085648148,Regular
15201,1236.54,5,1210,17.92086956521739,2004-06-20T11:14:02Z,2020-09-13T11:14:53Z,5929.0005902777775,Regular
15203,1827.8,6,1753,12.871830985915492,2002-01-20T11:12:29Z,2020-11-14T11:08:16Z,6872.99707175926,High Value
15204,316.58,1,258,35.175555555555555,2020-12-17T10:13:49Z,2020-12-17T10:13:49Z,0,Low Value
15205,653.24,2,378,17.655135135135136,2008-04-20T11:16:07Z,2020-09-15T11:19:36Z,4531.002418981481,Regular
15206,420.29999999999995,4,162,46.699999999999996,2003-09-20T11:08:59Z,2020-11-29T11:13:41Z,6280.003263888889,Regular
15208,870.12,5,316,20.717142857142857,2010-07-20T11:14:43Z,2020-12-21T10:13:03Z,3806.957175925926,Regular
15210,331.18,1,228,16.559,2020-04-28T11:16:11Z,2020-04-28T11:16:11Z,0,Low Value
15211,894.41,2,240,17.20019230769231,2010-10-20T11:13:31Z,2012-09-20T10:16:08Z,700.9601504629629,Regular
15212,101.8,1,36,20.36,2004-12-20T11:13:45Z,2004-12-20T11:13:45Z,0,Low Value
15213,328.35,2,272,13.68125,2020-01-14T11:11:05Z,2020-01-25T11:12:21Z,11.00087962962963,Low Value
15214,1661.44,8,1254,15.104000000000001,2004-11-20T11:09:46Z,2020-11-29T11:14:51Z,5853.003530092593,High Value
15215,734.94,3,225,20.998285714285714,2009-04-20T11:12:24Z,2020-10-24T11:11:41Z,4204.999502314815,Regular
15216,96.6,1,28,48.3,2020-09-13T11:11:41Z,2020-09-13T11:11:41Z,0,Low Value
15218,5756.89,11,3329,34.680060240963854,2005-06-20T11:10:36Z,2020-11-29T11:11:48Z,5641.0008333333335,VIP
15219,305.75,1,45,33.97222222222222,2020-06-16T11:16:57Z,2020-06-16T11:16:57Z,0,Low Value
15220,1778.96,6,1393,15.204786324786324,2003-04-20T11:10:24Z,2020-10-19T11:12:39Z,6392.0015625,High Value
15221,403.25,1,43,80.65,2012-08-20T10:13:08Z,2012-08-20T10:13:08Z,0,Regular
15222,585,1,440,117,2020-01-25T11:08:03Z,2020-01-25T11:08:03Z,0,Regular
15223,755.75,2,213,37.7875,2004-04-20T11:12:17Z,2020-04-28T11:11:31Z,5851.999467592593,Regular
15224,322.08,2,152,23.005714285714287,2012-12-20T10:12:34Z,2020-12-16T10:15:02Z,2918.0017129629628,Low Value
15225,409.40000000000003,1,226,17.8,2020-04-19T11:14:51Z,2020-04-19T11:14:51Z,0,Regular
15226,154.41,1,71,19.30125,2002-02-20T11:11:41Z,2002-02-20T11:11:41Z,0,Low Value
15227,1219.4,5,750,21.02413793103448,2005-08-20T11:10:11Z,2020-02-28T11:12:47Z,5305.001805555556,Regular
15228,3386.71,4,2255,27.09368,2008-02-20T11:12:27Z,2020-06-23T11:14:12Z,4507.001215277778,High Value
15230,429.6,2,351,18.678260869565218,2020-04-13T11:11:04Z,2020-04-14T11:14:39Z,1.002488425925926,Regular
15232,612.06,2,686,19.743870967741934,2020-07-22T11:12:21Z,2020-08-18T11:16:27Z,27.002847222222222,Regular
15234,197,1,196,14.071428571428571,2003-08-20T11:08:53Z,2003-08-20T11:08:53Z,0,Low Value
15235,2247.51,12,1324,15.716853146853147,2001-05-20T11:09:51Z,2020-12-23T10:11:24Z,7156.9594097222225,High Value
15236,321.05,1,269,21.403333333333332,2020-02-14T11:10:52Z,2020-02-14T11:10:52Z,0,Low Value
15237,1412.32,4,1071,14.265858585858586,2012-08-20T11:09:46Z,2020-09-22T11:15:28Z,2955.0039583333332,High Value
15238,1071.99,3,692,21.4398,2006-08-20T11:16:00Z,2011-10-20T11:14:28Z,1886.9989351851852,Regular
15239,780.59,2,594,15.930408163265307,2020-09-22T11:09:53Z,2020-11-29T11:14:14Z,68.00302083333334,Regular
15240,1706.57,5,1369,21.879102564102563,2002-01-20T11:08:23Z,2020-10-26T11:09:50Z,6854.001006944444,High Value
15241,1756.44,8,1818,15.967636363636364,2003-01-20T11:11:02Z,2020-09-27T11:14:00Z,6460.002060185185,High Value
15243,316.68,1,185,14.394545454545455,2020-09-26T11:14:12Z,2020-09-26T11:14:12Z,0,Low Value
15244,631.57,2,405,18.575588235294116,2004-05-20T11:15:12Z,2010-05-20T11:13:19Z,2190.9986921296295,Regular
15245,2515.84,3,1784,28.267865168539323,2006-05-20T11:13:29Z,2020-07-28T11:18:56Z,5183.003784722222,High Value
15246,514.15,2,247,15.58030303030303,2020-04-15T11:14:45Z,2020-12-16T10:09:46Z,244.9548726851852,Regular
15247,356,1,160,59.33333333333333,2008-09-20T11:12:52Z,2008-09-20T11:12:52Z,0,Regular
15249,6688.46,13,3577,19.109885714285713,2005-09-20T11:15:29Z,2020-08-24T11:10:19Z,5451.996412037037,VIP
15251,10484.99,11,6171,94.45936936936937,2004-12-20T11:10:38Z,2020-11-30T11:15:02Z,5824.003055555556,VIP
15252,740.78,2,522,16.83590909090909,2006-09-20T11:14:15Z,2011-03-20T11:13:30Z,1641.9994791666666,Regular
15253,918.1999999999999,5,866,17.324528301886794,2009-12-20T11:12:32Z,2020-11-23T11:16:22Z,3991.002662037037,Regular
15254,300.36,1,275,16.686666666666667,2008-04-20T11:15:04Z,2008-04-20T11:15:04Z,0,Low Value
15255,890.85,1,489,18.95425531914894,2010-04-20T11:12:43Z,2010-04-20T11:12:43Z,0,Regular
15256,98.45,1,55,16.408333333333335,2020-07-14T11:11:47Z,2020-07-14T11:11:47Z,0,Low Value
15257,317.15,1,46,45.30714285714286,2003-01-20T11:12:58Z,2003-01-20T11:12:58Z,0,Low Value
15258,623.16,2,142,18.328235294117647,2005-06-20T11:14:16Z,2020-06-24T11:12:30Z,5482.998773148148,Regular
15260,1810.77,7,885,23.516493506493507,2006-06-20T11:11:59Z,2020-08-31T11:13:55Z,5186.001342592593,High Value
15261,254.82,1,270,13.41157894736842,2020-07-27T11:15:20Z,2020-07-27T11:15:20Z,0,Low Value
15262,178.95000000000002,1,73,17.895,2020-01-20T11:12:16Z,2020-01-20T11:12:16Z,0,Low Value
15263,156.51,1,89,13.0425,2020-08-25T11:10:26Z,2020-08-25T11:10:26Z,0,Low Value
15264,393.74,1,265,17.11913043478261,2010-06-20T11:13:49Z,2010-06-20T11:13:49Z,0,Regular
15265,1506.1200000000001,2,612,18.36731707317073,2007-11-20T11:14:46Z,2020-04-18T11:12:16Z,4532.998263888889,High Value
15266,119.3,1,18,19.883333333333333,2001-05-20T11:13:40Z,2001-05-20T11:13:40Z,0,Low Value
15267,1717.36,5,944,156.12363636363636,2006-10-20T11:10:24Z,2020-11-17T11:15:59Z,5142.003877314814,High Value
15269,408.8,1,26,204.4,2020-11-16T11:09:32Z,2020-11-16T11:09:32Z,0,Regular
15270,2379.49,7,1521,58.03634146341464,2002-02-20T11:13:25Z,2020-11-24T11:09:24Z,6851.997210648148,High Value
15271,2493.34,15,1251,9.444469696969698,2001-06-20T11:10:46Z,2020-11-13T11:13:26Z,7086.001851851852,High Value
15272,721.94,2,310,11.45936507936508,2020-09-14T11:16:36Z,2020-10-13T11:12:59Z,28.997488425925926,Regular
15274,716.57,2,619,15.246170212765957,2012-05-20T11:16:57Z,2020-11-21T11:14:17Z,3106.998148148148,Regular
15275,615.14,1,498,15.003414634146342,2011-02-20T11:11:20Z,2011-02-20T11:11:20Z,0,Regular
15276,128.63,1,61,2.6251020408163264,2010-04-20T11:16:39Z,2010-04-20T11:16:39Z,0,Low Value
15277,255.89999999999998,1,205,21.325,2020-10-24T11:10:08Z,2020-10-24T11:10:08Z,0,Low Value
15279,290.51,1,189,15.29,2020-12-20T10:10:48Z,2020-12-20T10:10:48Z,0,Low Value
15280,113.12,1,154,7.07,2020-06-20T11:17:14Z,2020-06-20T11:17:14Z,0,Low Value
15281,2332.15,9,1211,16.778057553956835,2001-10-20T11:15:51Z,2020-07-26T11:09:23Z,6853.995509259259,High Value
15286,240.55,1,55,80.18333333333334,2020-10-21T11:11:08Z,2020-10-21T11:11:08Z,0,Low Value
15287,486.69,2,433,24.334500000000002,2020-09-30T11:12:30Z,2020-11-17T11:15:34Z,48.00212962962963,Regular
15288,2306.52,5,775,26.210454545454546,2007-07-20T11:10:28Z,2020-10-27T11:16:58Z,4848.004513888889,High Value
15289,939.78,3,1008,16.20310344827586,2004-04-20T11:12:44Z,2020-07-25T11:11:01Z,5939.99880787037,Regular
